Depth,Oxygen
38.438,7.00925
38.438,7.0099800000000005
38.516,7.01087
38.495,7.00633
38.544,7.0122300000000015
38.565,7.01353
38.594,7.008560000000001
38.65,7.0075699999999985
38.622,7.0019
38.7,7.00128
38.721,7.00081
38.7,7.00599
38.806,7.00677
38.778,7.00663
38.806,7.006660000000001
38.806,7.00122
38.884,7.000660000000001
38.913,7.00115
38.913,7.0008300000000006
38.934,7.00073
38.962,7.00075
39.012,7.0064899999999986
38.984,7.0019800000000005
39.069,7.002460000000001
39.118,7.0030600000000005
39.09,7.00285
39.118,7.0028
39.175,7.00287
39.14,7.0037699999999985
39.274,7.00414
39.175,6.9997300000000005
39.303,7.00518
39.274,7.00029
39.331,7.0003
39.352,7.00042
39.38,7.00067
39.437,7.00109
39.437,7.001639999999999
39.458,7.0078
39.487,7.00846
39.487,7.00925
39.558,7.0045199999999985
39.536,7.0046
39.643,7.00497
39.614,7.00617
39.643,7.001060000000002
39.692,7.000889999999999
39.721,6.9999699999999985
39.692,6.99901
39.749,7.0048
39.77,7.00593
39.799,7.001589999999998
39.905,7.0012
39.82,7.00167
39.905,7.00805
39.905,7.00888
39.983,7.0043
40.011,7.00355
39.955,7.002789999999999
40.011,7.00223
40.082,7.00265
40.111,7.0031
40.111,7.00369
40.139,7.00433
40.167,7.0042399999999985
40.167,6.9986
40.238,6.99783
40.217,6.99713
40.274,6.9966
40.295,6.99613
40.37300000000001,6.996689999999999
40.323,7.00197
40.37300000000001,7.002680000000002
40.451,7.00347
40.429,7.004289999999999
40.479,7.00519
40.451,7.00055
40.529,7.000839999999998
40.585,7.0012300000000005
40.557,7.00074
40.585,7.001239999999999
40.635,7.00107
40.635,7.0008
40.713,7.00073
40.692,6.99511
40.741,6.99437
40.76300000000001,6.99368
40.791,6.999510000000001
40.848,7.0008300000000006
40.848,7.00217
40.819,7.0027300000000015
40.947,7.00902
40.947,7.00495
40.975,7.00016
40.947,6.99927
41.053,6.9985300000000015
41.025,6.99775
41.11,6.997210000000001
41.11,6.997489999999999
41.11,6.99786
41.131,7.0030800000000015
41.209,7.00368
41.209,6.99861
41.181,6.99924
41.315,7.00011
41.26600000000001,7.0000300000000015
41.365,7.000139999999999
41.344,7.00575
41.365,7.00668
41.422,7.00213
41.422,7.00242
41.5,7.00277
41.471,6.99759
41.528,7.00285
41.5,7.00254
41.578,7.0023800000000005
41.578,7.00206
41.684,7.0019399999999985
41.599,7.0016300000000005
41.684,7.00157
41.734,7.00241
41.684,7.003139999999998
41.812,6.99865
41.734,6.99315
41.84,6.99833
41.812,6.99783
41.89,7.0030600000000005
41.89,7.00358
41.94600000000001,7.00418
41.918,7.00467
41.996,7.0053899999999985
41.996,7.0004300000000015
41.996,7.00587
42.12300000000001,7.00587
42.102,7.00564
42.102,7.005539999999999
42.102,7.00073
42.18,7.000769999999998
42.209,7.006539999999998
42.209,7.00747
42.279,7.0038
42.258,7.0095800000000015
42.308,7.0042
42.364,7.003660000000001
42.33600000000001,7.00312
42.364,7.00278
42.414,7.002460000000001
42.464,7.0021
42.442,7.00177
42.52,7.00235
42.52,7.002839999999999
42.57,7.0026
42.598,7.0024
42.627,7.002210000000002
42.627,7.0021
42.676,7.00205
42.648,7.00285
42.783,7.00385
42.676,7.0038100000000005
42.832,6.9985300000000015
42.804,7.0034399999999986
42.832,7.00276
42.832,7.002960000000002
42.882,7.00322
42.91,7.00352
42.988,6.99826
42.93899999999999,7.00325
42.988,7.003610000000001
43.017,7.004010000000001
43.094,6.99895
43.045,6.99856
43.144,7.0031
43.017,7.00185
43.307,7.00185
43.144,6.99578
43.25,7.00131
43.201,7.00185
43.279,6.997089999999999
43.307,6.99702
43.357,6.99702
43.357,7.00177
43.378,6.99711
43.40600000000001,6.99722
43.40600000000001,6.997439999999999
43.463,6.997789999999998
43.484,6.99729
43.562,6.9969199999999985
43.51300000000001,6.99741
43.562,7.00351
43.562,7.00967
43.697,7.01202
43.619,7.00759
43.669,7.00806
43.725,7.00851
43.747,7.00332
43.775,7.0030100000000015
43.775,7.0026600000000006
43.825,7.00237
43.747,7.00197
43.981,7.00758
43.931,7.008189999999999
43.931,7.0088300000000014
43.931,7.00943
43.959,7.01008
44.037,7.01083
43.981,7.0114100000000015
44.144,7.0122100000000005
44.037,7.0182600000000015
44.115,7.01887
44.19300000000001,7.014760000000001
44.144,7.0152600000000005
44.19300000000001,7.01588
44.271,7.01645
44.19300000000001,7.01693
44.299,7.0110899999999985
44.299,7.010789999999999
44.349,7.01057
44.377,7.01588
44.399,7.02123
44.399,7.01613
44.455,7.0167199999999985
44.455,7.022760000000001
44.533,7.01857
44.505,7.01812
44.562,7.01859
44.562,7.0133899999999985
44.661,7.01767
44.583,7.01703
44.661,7.02208
44.718,7.0232100000000015
44.718,7.02342
44.739,7.01797
44.767,7.01726
44.817,7.0221100000000005
44.817,7.02209
44.874,7.016489999999999
44.845,7.015560000000002
44.923,7.02113
44.923,7.0171600000000005
44.923,7.017919999999998
44.98,7.0179800000000006
44.952,7.0179100000000005
45.136,7.018039999999999
45.07899999999999,7.01708
45.07899999999999,7.01617
45.136,7.0153
45.185,7.01993
45.164,7.01973
45.242,7.01479
45.185,7.0144600000000015
45.292,7.0198399999999985
45.242,7.01473
45.32,7.01455
45.341,7.01425
45.398,7.01395
45.398,7.0136699999999985
45.398,7.0141800000000005
45.419,7.01478
45.497,7.01462
45.497,7.01997
45.497,7.0149300000000006
45.554,7.0202800000000005
45.604,7.020810000000001
45.582,7.02044
45.66,7.020060000000001
45.66,7.01398
45.71,7.01348
45.76,7.01388
45.682,7.01895
45.76,7.01934
45.816,7.01495
45.816,7.01439
45.916,7.013960000000001
45.816,7.018910000000001
45.944,7.01845
45.916,7.01312
45.972,7.0125199999999985
46.022,7.01846
45.972,7.01952
46.07899999999999,7.01515
46.05,7.01452
46.07899999999999,7.01957
46.128,7.02073
46.178,7.021839999999999
46.178,7.02205
46.157,7.02222
46.284,7.023389999999999
46.235,7.02347
46.284,7.02358
46.334,7.0237300000000005
46.334,7.0293600000000005
46.362,7.02464
46.334,7.02453
46.497,7.02458
46.44,7.0243699999999984
46.44,7.02508
46.497,7.02582
46.54600000000001,7.025710000000001
46.575,7.0255
46.54600000000001,7.02613
46.653,7.026
46.596,7.02565
46.702,7.02543
46.653,7.025060000000001
46.731,7.02474
46.75899999999999,7.029910000000001
46.75899999999999,7.0303
46.809,7.03063
46.858,7.031860000000001
46.858,7.0321
46.887,7.02758
46.915,7.02775
46.915,7.02795
46.965,7.02809
47.014,7.0274600000000005
47.014,7.03224
47.014,7.03224
47.099,7.03314
47.121,7.02836
47.121,7.03298
47.177,7.03286
47.177,7.03262
47.227,7.0332300000000005
47.227,7.0338
47.255,7.03347
47.277,7.03302
47.333,7.03903
47.383,7.04027
47.383,7.04055
47.383,7.0407199999999985
47.383,7.04165
47.468,7.03701
47.539,7.03701
47.489,7.036810000000001
47.539,7.036689999999999
47.596,7.042110000000001
47.596,7.0426199999999985
47.596,7.03752
47.673,7.037210000000001
47.695,7.04328
47.695,7.0436
47.695,7.043889999999998
47.801,7.04412
47.801,7.0442
47.801,7.0442399999999985
47.673,7.03849
48.014,7.0435300000000005
47.907,7.04327
47.907,7.0430600000000005
47.957,7.04842
48.014,7.04344
48.014,7.04305
48.014,7.042560000000001
48.042,7.0420300000000005
48.113,7.04243
48.113,7.048260000000001
48.113,7.04928
48.219,7.0502600000000015
48.17,7.04557
48.219,7.044789999999999
48.276,7.0495
48.24800000000001,7.043660000000001
48.326,7.0426600000000015
48.326,7.0416
48.375,7.041530000000002
48.375,7.04128
48.375,7.04093
48.482,7.0453
48.432,7.045660000000002
48.53100000000001,7.04595
48.51,7.0460699999999985
48.588,7.040610000000001
48.588,7.03982
48.588,7.0445600000000015
48.63800000000001,7.05007
48.694,7.05163
48.694,7.0531
48.744,7.05449
48.744,7.05577
48.772,7.05145
48.85,7.05099
48.793,7.0503100000000005
48.85,7.0552600000000005
48.85,7.049739999999999
48.949,7.049860000000002
48.949,7.05548
48.949,7.05532
49.006,7.04967
49.034,7.05501
49.006,7.05549
49.112,7.0561300000000005
49.162,7.0566
49.056,7.05138
49.212,7.051069999999998
49.162,7.0495899999999985
49.212,7.060219999999998
49.268,7.0556600000000005
49.268,7.0556800000000015
49.297,7.056610000000001
49.31800000000001,7.05663
49.375,7.0566
49.375,7.05647
49.424,7.05069
49.424,7.04955
49.424,7.0548
49.53100000000001,7.060910000000002
49.474,7.0621399999999985
49.53100000000001,7.0624699999999985
49.58,7.06272
49.609,7.06371
49.63,7.05817
49.687,7.05727
49.63,7.056260000000001
49.736,7.05531
49.736,7.05416
49.736,7.05293
49.793,7.05822
49.843,7.0530300000000015
49.843,7.0525600000000015
49.843,7.05198
49.928,7.0506
49.892,7.0434100000000015
49.949,7.04195
49.949,7.04684
50.048,7.0472100000000015
49.999,7.05293
50.105,7.05409
50.048,7.05503
50.105,7.04954
50.21100000000001,7.048839999999998
50.154,7.047960000000002
50.154,7.04792
50.133,7.04709
50.367,7.046360000000001
50.31,7.04626
50.261,7.051760000000002
50.367,7.0461
50.367,7.04598
50.367,7.04585
50.417,7.0457800000000015
50.473,7.0401
50.417,7.04378
50.523,7.0484
50.523,7.048210000000001
50.573,7.04412
50.523,7.049410000000001
50.608,7.044460000000001
50.679,7.049860000000002
50.679,7.044810000000001
50.679,7.04453
50.679,7.044289999999998
50.785,7.04321
50.785,7.041930000000002
50.729,7.041530000000002
50.835,7.04776
50.835,7.0491100000000015
50.892,7.04484
50.941,7.045439999999998
50.941,7.04597
50.941,7.04569
50.99100000000001,7.04545
50.99100000000001,7.04517
51.026,7.04487
51.097,7.04467
51.097,7.044410000000001
51.097,7.050669999999998
51.20399999999999,7.0458
51.147,7.045489999999999
51.20399999999999,7.04527
51.253,7.045089999999999
51.253,7.0441
51.31,7.0431300000000014
51.31,7.04294
51.36,7.0426600000000015
51.36,7.0488
51.36,7.04467
51.466,7.0453
51.466,7.0449600000000006
51.466,7.044739999999999
51.51600000000001,7.05007
51.572,7.0450800000000005
51.51600000000001,7.05029
51.601000000000006,7.050860000000001
51.622,7.05137
51.622,7.0526800000000005
51.67100000000001,7.05311
51.728,7.0536
51.728,7.053960000000001
51.778,7.05439
51.778,7.05368
51.778,7.05395
51.827,7.05509
51.88399999999999,7.05058
51.88399999999999,7.04989
51.934,7.055810000000001
51.934,7.0559699999999985
51.99,7.05151
51.99,7.05092
52.04,7.0504
52.04,7.04971
52.09,7.0491199999999985
52.146,7.0484800000000005
52.09,7.04224
52.19600000000001,7.04736
52.146,7.05323
52.246,7.05359
52.246,7.05387
52.246,7.04853
52.302,7.0479699999999985
52.331,7.04735
52.352,7.046760000000001
52.409,7.0461800000000006
52.409,7.04553
52.409,7.05053
52.458,7.05157
52.508,7.05172
52.508,7.0518800000000015
52.565,7.0465399999999985
52.565,7.0457800000000015
52.614,7.04512
52.614,7.04436
52.67100000000001,7.043660000000001
52.67100000000001,7.04295
52.721,7.043189999999999
52.721,7.047999999999999
52.77,7.04816
52.77,7.04824
52.827,7.0484399999999985
52.827,7.049360000000001
52.877,7.04949
52.926,7.04475
52.877,7.04471
52.983,7.050439999999999
52.983,7.05135
52.983,7.04668
53.033,7.052410000000001
53.033,7.0533600000000005
53.139,7.05443
53.089,7.04972
53.139,7.0499
53.139,7.05005
53.245,7.05507
53.18899999999999,7.04957
53.245,7.04982
53.295,7.05565
53.295,7.05589
53.295,7.05605
53.401,7.056260000000001
53.344,7.05072
53.451,7.0556600000000005
53.401,7.05565
53.508,7.0549
53.508,7.05483
53.508,7.0556199999999984
53.557,7.050889999999999
53.557,7.050839999999999
53.607,7.04444
53.607,7.04834
53.663,7.04754
53.713,7.04678
53.663,7.0514100000000015
53.77,7.05145
53.77,7.0523
53.77,7.05311
53.869,7.0594899999999985
53.77,7.055439999999999
53.869,7.04982
53.926,7.048939999999999
53.926,7.05353
53.975,7.05341
53.975,7.04767
53.975,7.05226
54.025,7.05209
54.082,7.05277
54.082,7.053439999999998
54.131,7.05423
54.131,7.055
54.131,7.05015
54.188,7.05007
54.238,7.04908
54.287,7.0480800000000015
54.238,7.047789999999999
54.344,7.0533
54.287,7.0586600000000015
54.394,7.06031
54.394,7.05618
54.44300000000001,7.0568800000000005
54.394,7.0510100000000016
54.44300000000001,7.049989999999998
54.55,7.04895
54.55,7.048780000000002
54.5,7.04764
54.606,7.046689999999999
54.606,7.05765
54.65600000000001,7.059239999999999
54.65600000000001,7.0551
54.65600000000001,7.05576
54.706,7.0499
54.762,7.0495899999999985
54.706,7.04935
54.833,7.04928
54.869,7.04909
54.812,7.04893
54.918,7.04806
54.918,7.04705
54.918,7.05083
54.968,7.04507
54.968,7.04409
55.025,7.043069999999998
55.025,7.04298
55.074,7.04857
55.074,7.04938
55.124,7.0446800000000005
55.124,7.045489999999999
55.181,7.045539999999999
55.23,7.044739999999999
55.181,7.049410000000001
55.287,7.05035
55.287,7.045610000000001
55.287,7.0448
55.386,7.04493
55.337,7.04495
55.44300000000001,7.0453100000000015
55.386,7.04551
55.44300000000001,7.0459
55.492,7.046360000000001
55.492,7.0514199999999985
55.514,7.04609
55.599,7.04534
55.542,7.04447
55.648,7.0438600000000005
55.599,7.0495199999999985
55.705,7.04597
55.705,7.04718
55.648,7.0475
55.804,7.048030000000002
55.705,7.04745
55.861,7.05277
55.804,7.05317
55.911,7.0480100000000006
55.861,7.04745
55.911,7.04701
55.911,7.04828
55.967,7.04962
56.017,7.05018
56.017,7.0508
56.03100000000001,7.05055
56.12300000000001,7.0502699999999985
56.067,7.05536
56.12300000000001,7.0502
56.173,7.05543
56.173,7.0560100000000014
56.223,7.051310000000001
56.223,7.056489999999998
56.279,7.0575600000000005
56.279,7.0522
56.32899999999999,7.051830000000002
56.386,7.05172
56.32899999999999,7.05129
56.435,7.046119999999998
56.435,7.04599
56.435,7.050669999999998
56.45,7.05046
56.542,7.05035
56.542,7.05007
56.542,7.056260000000001
56.648,7.05237
56.591,7.05208
56.648,7.0518600000000005
56.698,7.0515300000000005
56.698,7.0512
56.747,7.05097
56.747,7.0507300000000015
56.804,7.05054
56.804,7.0502699999999985
56.804,7.05094
56.925,7.05077
56.854,7.05606
56.96,7.0510600000000005
56.903,7.05072
57.01,7.05139
56.96,7.0511300000000015
57.066,7.04548
57.01,7.05564
57.11600000000001,7.0563699999999985
57.11600000000001,7.051360000000002
57.166,7.05203
57.11600000000001,7.05272
57.166,7.05253
57.236,7.0468199999999985
57.272,7.05143
57.272,7.05123
57.322,7.05112
57.322,7.05097
57.378,7.05082
57.378,7.04506
57.428,7.0441699999999985
57.428,7.04975
57.485,7.049739999999999
57.428,7.05046
57.548,7.05147
57.534,7.05143
57.584,7.058
57.584,7.05979
57.64100000000001,7.05509
57.64100000000001,7.05509
57.747,7.0552100000000015
57.69,7.0551
57.747,7.05439
57.69,7.0533899999999985
57.846,7.0535
57.81100000000001,7.05334
57.846,7.0533100000000015
57.903,7.05333
57.903,7.05416
57.953,7.05417
57.953,7.0541
58.002,7.054130000000002
58.002,7.05408
58.059,7.04855
58.002,7.04764
58.12300000000001,7.04684
58.165,7.05165
58.108,7.0572
58.215,7.058210000000001
58.165,7.05345
58.264,7.060010000000001
58.264,7.0552600000000005
58.264,7.05525
58.32100000000001,7.05531
58.335,7.04975
58.371,7.04812
58.428,7.05381
58.371,7.0491100000000015
58.477,7.05404
58.477,7.05421
58.527,7.0598899999999984
58.527,7.05515
58.583,7.048710000000002
58.548,7.04792
58.633,7.04736
58.633,7.04677
58.683,7.05179
58.683,7.05197
58.739,7.051360000000002
58.739,7.050669999999998
58.739,7.05082
58.803,7.0454300000000005
58.846,7.04483
58.846,7.04415
58.895,7.03805
58.945,7.043239999999999
58.895,7.04922
59.002,7.04415
58.945,7.04374
58.945,7.04329
59.122,7.04311
59.101000000000006,7.04272
59.101000000000006,7.04242
59.101000000000006,7.04765
59.158,7.04829
59.207,7.04334
59.207,7.04317
59.278,7.0431300000000014
59.264,7.0430100000000015
59.31399999999999,7.04297
59.31399999999999,7.042910000000001
59.363,7.0374
59.363,7.03574
59.363,7.03407
59.363,7.03815
59.434,7.04392
59.42,7.04581
59.363,7.04208
59.42,7.036860000000001
59.42,7.0428
59.47,7.04318
59.42,7.04352
59.434,7.03844
59.526,7.03723
59.47,7.0360000000000005
59.42,7.03572
59.47,7.0346600000000015
59.47,7.034560000000001
59.47,7.034510000000001
59.47,7.041
59.484,7.04195
59.47,7.03645
59.47,7.03569
59.47,7.0350199999999985
59.47,7.0342699999999985
59.47,7.03447
59.47,7.03477
59.434,7.0294300000000005
59.42,7.034610000000002
59.42,7.03512
59.47,7.03492
59.42,7.02907
59.42,7.03361
59.363,7.032610000000001
59.434,7.03251
59.42,7.03331
59.42,7.03345
59.42,7.0335600000000005
59.42,7.02807
59.363,7.0328300000000015
59.363,7.0274800000000015
59.42,7.02685
59.434,7.03285
59.42,7.028569999999998
59.42,7.02818
59.42,7.033519999999998
59.42,7.03415
59.42,7.034789999999999
59.42,7.03544
59.434,7.0305800000000005
59.42,7.02962
59.42,7.028689999999999
59.47,7.02779
59.363,7.02772
59.47,7.02884
59.42,7.0299
59.42,7.0301800000000005
59.434,7.03528
59.42,7.036580000000002
59.42,7.037839999999999
59.363,7.0335
59.47,7.033239999999998
59.363,7.0328
59.42,7.03247
59.434,7.03222
59.42,7.032019999999998
59.42,7.031810000000001
59.363,7.0316600000000005
59.42,7.0324800000000005
59.42,7.03335
59.363,7.033360000000001
59.42,7.039039999999999
59.385,7.0343300000000015
59.42,7.03445
59.42,7.0346
59.363,7.04033
59.42,7.04051
59.42,7.0415
59.42,7.042560000000001
59.385,7.04347
59.42,7.04363
59.42,7.0445699999999984
59.363,7.039860000000001
59.42,7.03447
59.42,7.0338
59.42,7.033239999999998
59.264,7.0382
59.541,7.03803
59.42,7.03832
59.363,7.04345
59.42,7.0438100000000015
59.42,7.039460000000001
59.42,7.03903
59.363,7.03855
59.385,7.038989999999999
59.42,7.0339
59.42,7.039110000000001
59.363,7.03964
59.42,7.03931
59.363,7.0388899999999985
59.42,7.0386
59.385,7.03822
59.42,7.037910000000001
59.363,7.03757
59.42,7.037260000000002
59.42,7.03693
59.363,7.0374300000000005
59.42,7.0380699999999985
59.363,7.03862
59.385,7.038410000000002
59.42,7.03823
59.42,7.03238
59.42,7.03693
59.363,7.04229
59.363,7.04294
59.42,7.03802
59.434,7.037789999999998
59.363,7.03748
59.363,7.042839999999999
59.42,7.03785
59.42,7.03842
59.363,7.03253
59.42,7.031510000000001
59.363,7.03603
59.434,7.03684
59.363,7.03753
59.363,7.038289999999999
59.42,7.039160000000001
59.42,7.04
59.363,7.040839999999998
59.42,7.04183
59.385,7.0362300000000015
59.42,7.0346199999999985
59.363,7.0328800000000005
59.363,7.03127
59.42,7.03055
59.42,7.02988
59.363,7.02918
59.363,7.02941
59.385,7.03532
59.42,7.0301300000000015
59.363,7.02962
59.42,7.02912
59.363,7.02873
59.42,7.03307
59.363,7.0278399999999985
59.385,7.0331100000000015
59.42,7.0336
59.363,7.028410000000001
59.42,7.02812
59.363,7.0277699999999985
59.42,7.02756
59.363,7.0272
59.363,7.03262
59.434,7.027760000000002
59.363,7.0275
59.363,7.02739
59.42,7.0273
59.42,7.03285
59.31399999999999,7.033530000000002
59.42,7.03349
59.385,7.02859
59.42,7.02942
59.42,7.03037
59.31399999999999,7.0303
59.42,7.03052
59.363,7.0361699999999985
59.42,7.0381100000000005
59.363,7.03903
59.434,7.040139999999999
59.363,7.034610000000002
59.363,7.03384
59.363,7.03413
59.42,7.03437
59.42,7.0346600000000015
59.363,7.03488
59.385,7.040780000000002
59.363,7.0419100000000014
59.42,7.04317
59.363,7.038689999999999
59.363,7.03815
59.42,7.04343
59.363,7.043710000000001
59.363,7.03828
59.385,7.03782
59.42,7.03727
59.363,7.042210000000002
59.363,7.042389999999998
59.42,7.03787
59.42,7.03727
59.363,7.036510000000002
59.385,7.04143
59.363,7.0415800000000015
59.363,7.04255
59.42,7.04272
59.363,7.043660000000001
59.42,7.04472
59.363,7.04482
59.207,7.03914
59.541,7.03866
59.363,7.03775
59.42,7.0369899999999985
59.363,7.03702
59.363,7.03627
59.42,7.035539999999999
59.363,7.0403600000000015
59.385,7.04047
59.363,7.035819999999998
59.363,7.03596
59.42,7.03614
59.363,7.03534
59.363,7.03463
59.363,7.0339399999999985
59.434,7.03325
59.363,7.0380699999999985
59.363,7.03903
59.363,7.040019999999998
59.42,7.0354600000000005
59.363,7.03556
59.363,7.034910000000001
59.42,7.039860000000001
59.328,7.0343300000000015
59.42,7.03372
59.363,7.03293
59.363,7.0266600000000015
59.363,7.0316100000000015
59.42,7.03192
59.363,7.03213
59.385,7.0315699999999985
59.363,7.03101
59.42,7.03137
59.363,7.03171
59.363,7.03118
59.363,7.030710000000001
59.363,7.0301800000000005
59.42,7.0305800000000005
59.385,7.0366100000000005
59.363,7.03138
59.363,7.03096
59.363,7.03043
59.42,7.03655
59.363,7.0377399999999986
59.363,7.03343
59.385,7.033930000000002
59.363,7.034389999999998
59.42,7.03498
59.31399999999999,7.0355
59.42,7.03528
59.363,7.034910000000001
59.363,7.03464
59.42,7.034439999999999
59.328,7.034039999999999
59.42,7.03388
59.363,7.03355
59.363,7.034089999999999
59.42,7.03483
59.363,7.03455
59.363,7.02875
59.328,7.033289999999999
59.42,7.03879
59.42,7.03943
59.31399999999999,7.03436
59.42,7.0342699999999985
59.363,7.034860000000001
59.363,7.03552
59.363,7.04184
59.434,7.04255
59.363,7.03759
59.363,7.04294
59.363,7.0388199999999985
59.42,7.0331
59.363,7.03195
59.363,7.03659
59.385,7.02998
59.363,7.02902
59.363,7.03361
59.42,7.0335600000000005
59.363,7.033360000000001
59.363,7.0332300000000005
59.363,7.0331800000000015
59.42,7.03309
59.385,7.03293
59.363,7.03282
59.363,7.0327
59.363,7.03257
59.42,7.03344
59.363,7.03332
59.363,7.03325
59.385,7.0331899999999985
59.42,7.02844
59.363,7.02845
59.363,7.03321
59.42,7.03335
59.363,7.038989999999999
59.363,7.039839999999999
59.363,7.04075
59.385,7.03598
59.42,7.03596
59.363,7.03592
59.363,7.0358399999999985
59.363,7.03023
59.42,7.02942
59.363,7.03413
59.385,7.0286100000000005
59.42,7.02787
59.363,7.02704
59.363,7.031060000000001
59.42,7.0312100000000015
59.363,7.0322
59.363,7.0331899999999985
59.363,7.03337
59.434,7.03361
59.363,7.033739999999999
59.363,7.0338699999999985
59.42,7.0350199999999985
59.363,7.03605
59.363,7.03633
59.42,7.0375
59.385,7.0377600000000005
59.363,7.03708
59.42,7.0365199999999986
59.31399999999999,7.042210000000002
59.42,7.0424
59.363,7.0368
59.42,7.03695
59.363,7.036980000000002
59.385,7.03708
59.42,7.037160000000001
59.363,7.03711
59.42,7.03725
59.363,7.03728
59.42,7.03742
59.363,7.031839999999999
59.385,7.03119
59.363,7.030480000000002
59.42,7.04102
59.363,7.04201
59.42,7.0375
59.363,7.0366100000000005
59.42,7.0358399999999985
59.363,7.035819999999998
59.385,7.0358800000000015
59.42,7.0369
59.363,7.03777
59.363,7.0332
59.42,7.032589999999999
59.363,7.03193
59.42,7.036969999999998
59.385,7.037160000000001
59.363,7.036510000000002
59.42,7.03585
59.42,7.03602
59.363,7.035310000000001
59.42,7.034560000000001
59.363,7.03375
59.31399999999999,7.039389999999999
59.484,7.03482
59.42,7.03482
59.363,7.0347800000000005
59.42,7.03485
59.363,7.03482
59.42,7.02937
59.363,7.0285
59.434,7.0278
59.42,7.032610000000001
59.363,7.0383
59.363,7.03925
59.42,7.03458
59.42,7.034680000000002
59.363,7.034739999999998
59.434,7.03579
59.42,7.03677
59.363,7.03682
59.363,7.03141
59.42,7.03075
59.42,7.035760000000002
59.42,7.0359300000000005
59.363,7.03609
59.434,7.0308
59.42,7.03017
59.363,7.03512
59.42,7.03465
59.42,7.0341
59.363,7.03338
59.42,7.03445
59.385,7.04102
59.42,7.04212
59.42,7.03751
59.363,7.032030000000002
59.42,7.03141
59.42,7.0308
59.42,7.03015
59.363,7.02957
59.484,7.0338699999999985
59.363,7.03326
59.42,7.0383
59.42,7.03377
59.363,7.03397
59.42,7.03428
59.42,7.0289
59.434,7.02837
59.42,7.033339999999999
59.42,7.028
59.363,7.027430000000002
59.42,7.02787
59.42,7.02747
59.42,7.0270600000000005
59.42,7.0267100000000005
59.434,7.02636
59.42,7.02606
59.42,7.0305300000000015
59.363,7.03016
59.42,7.0298300000000005
59.42,7.03037
59.42,7.02618
59.434,7.02685
59.42,7.021
59.42,7.02557
59.363,7.02537
59.47,7.02539
59.42,7.0197
59.363,7.0244
59.363,7.02358
59.484,7.02843
59.42,7.023689999999998
59.42,7.02385
59.42,7.01836
59.42,7.016780000000002
59.42,7.01525
59.42,7.02022
59.434,7.02054
59.42,7.02083
59.42,7.01558
59.42,7.01518
59.42,7.0156800000000015
59.42,7.01633
59.42,7.0217800000000015
59.434,7.01606
59.42,7.02066
59.42,7.0205899999999986
59.42,7.0261
59.42,7.02117
59.47,7.02203
59.363,7.02268
59.42,7.02442
59.434,7.02537
59.47,7.0263399999999985
59.42,7.03282
59.42,7.0281699999999985
59.42,7.02825
59.42,7.0236100000000015
59.42,7.02292
59.385,7.0278100000000014
59.47,7.02245
59.47,7.02177
59.363,7.032260000000001
59.47,7.03347
59.42,7.03448
59.42,7.0354199999999985
59.42,7.0317
59.434,7.0271300000000005
59.42,7.02735
59.42,7.0277
59.42,7.02721
59.47,7.03235
59.42,7.0374300000000005
59.42,7.03303
59.434,7.03337
59.47,7.033689999999999
59.42,7.03305
59.42,7.03896
59.42,7.040089999999998
59.42,7.042089999999999
59.47,7.037560000000001
59.264,7.0376
59.59,7.03729
59.42,7.03647
59.42,7.0357
59.42,7.03579
59.47,7.035889999999998
59.42,7.03596
59.42,7.03521
59.484,7.0345
59.42,7.0336300000000005
59.47,7.0384
59.363,7.033460000000002
59.47,7.032610000000001
59.47,7.03247
59.363,7.0379
59.434,7.0339800000000015
59.47,7.03385
59.42,7.03368
59.47,7.03362
59.42,7.0335
59.42,7.03333
59.47,7.0333
59.42,7.03406
59.434,7.033919999999998
59.42,7.03382
59.47,7.0384600000000015
59.42,7.03823
59.42,7.038880000000002
59.47,7.03862
59.42,7.03265
59.434,7.03322
59.42,7.03375
59.47,7.034439999999999
59.42,7.040610000000001
59.42,7.03556
59.47,7.03453
59.42,7.03891
59.42,7.0385
59.484,7.032539999999999
59.47,7.03763
59.363,7.03872
59.47,7.03925
59.42,7.03954
59.47,7.039839999999999
59.42,7.04005
59.484,7.03563
59.42,7.03586
59.42,7.04178
59.42,7.0420300000000005
59.47,7.0367
59.42,7.03609
59.47,7.04113
59.385,7.04127
59.47,7.04148
59.47,7.04167
59.363,7.036010000000001
59.47,7.04102
59.47,7.04103
59.42,7.03545
59.42,7.03556
59.434,7.040310000000002
59.47,7.04038
59.42,7.04035
59.42,7.0411800000000015
59.47,7.0411899999999985
59.42,7.0411100000000015
59.42,7.03539
59.434,7.03442
59.47,7.03347
59.47,7.0381100000000005
59.42,7.037910000000001
59.47,7.037730000000002
59.42,7.03189
59.42,7.0308199999999985
59.47,7.03073
59.434,7.0304600000000015
59.42,7.03598
59.42,7.036739999999999
59.47,7.03102
59.42,7.02994
59.47,7.03457
59.42,7.0343800000000005
59.434,7.03503
59.47,7.0293
59.42,7.033760000000001
59.42,7.02883
59.47,7.0343
59.42,7.03405
59.42,7.034669999999998
59.434,7.03535
59.47,7.03039
59.42,7.0301800000000005
59.47,7.0301100000000005
59.42,7.03557
59.47,7.04103
59.42,7.041639999999999
59.42,7.03747
59.484,7.038189999999998
59.42,7.0323
59.42,7.031160000000002
59.42,7.03091
59.47,7.03074
59.47,7.03614
59.42,7.03675
